asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:11.916,MyFrameProducerSc2_4,None,input,143,-1,-1,0.05,21.26,921.761,0.87,922.246,1.38,921.761,0.01,921.761,49.47,921.761,29162
2023/10/03 05:14:11.930,MyFrameProducerSc2_4,None,input,144,-1,-1,0.03,21.31,921.761,1.45,922.246,2.18,921.761,0.01,921.761,39.35,921.761,29163
2023/10/03 05:14:11.954,MyFrameProducerSc2_4,None,input,145,-1,-1,0.02,21.66,921.761,1.34,922.246,0.68,921.761,0.01,921.761,36.36,921.761,29164
2023/10/03 05:14:11.975,MyFrameProducerSc2_4,None,input,146,-1,-1,0.03,23.06,921.761,0.91,922.246,10.26,921.761,0.01,921.761,32.61,921.761,29165
2023/10/03 05:14:11.992,MyFrameProducerSc2_4,None,input,147,-1,-1,1.85,25.12,921.761,0.75,922.246,7.69,921.761,0.01,921.761,32.62,921.761,29166
2023/10/03 05:14:12.014,MyFrameProducerSc2_4,None,input,148,-1,-1,7.55,22.75,921.761,0.87,922.246,5.15,921.761,0.01,921.761,32.75,921.761,29167
2023/10/03 05:14:12.038,MyFrameProducerSc2_4,None,input,149,-1,-1,4.67,16.72,921.761,1.71,922.246,5.96,921.761,0.02,921.761,31.04,921.761,29168
2023/10/03 05:14:12.056,MyFrameProducerSc2_4,None,input,150,-1,-1,16.66,23.9,921.761,0.88,922.246,17.99,921.761,0.01,921.761,15.11,921.761,29169
2023/10/03 05:14:12.079,MyFrameProducerSc2_4,None,input,151,-1,-1,0.65,32.16,921.761,0.49,922.246,5.83,921.761,0.01,921.761,26.8,921.761,29170
2023/10/03 05:14:12.108,MyFrameProducerSc2_4,None,input,152,-1,-1,9.96,19.95,921.761,2.78,922.246,1.53,921.761,0.01,921.761,33.38,921.761,29171
